TP53,SMAD4,SF3B1,RPL5,PPP2R1A,PIK3CA,NFE2L2,NAV3,MTOR,KRAS,IDH1,HIST1H1C,GATA3,FBXW7,EGFR,DNMT3A,CDKN2A,CDH1,ARID1A,APC,Label
9.511753,7.9829936,10.932953,13.172115,10.251482,7.592457,10.447083,5.2094536,5.9541965,8.83289,10.2946205,9.411511,6.6582117,7.2854023,8.204571,7.5999126,7.4757333,6.820179,9.346514,7.179909,Kidney-Cancer
8.61471,9.033423,11.434107,12.689124,10.442944,8.1947565,10.303781,4.9541965,6.643856,9.567956,10.414685,8.471675,8.471675,7.7879024,8.9307375,7.5849624,6.4757333,9.878051,9.78136,7.523562,Kidney-Cancer
9.303781,8.778077,11.185495,12.601074,10.724514,8.005625,9.654636,4.4594316,6.61471,9.189824,8.985842,9.417852,6.7548876,7.577429,11.515207,7.9307375,6.83289,11.006326,9.61471,7.8703647,Kidney-Cancer
8.558421,8.113742,11.051888,12.922027,10.787903,7.6582117,10.332037,4.4594316,6.3750396,8.768185,10.738092,10.083479,5.807355,7.2667866,9.292321,7.9068904,8.0821495,7.7279205,9.535275,7.507795,Kidney-Cancer
8.668885,8.717676,11.51027,12.904634,10.625709,8.1848755,10.090113,7.7879024,6.894818,9.207014,9.810572,8.784635,6.9541965,7.7548876,9.881114,8.049849,6.6865005,9.388018,9.97298,7.5313816,Kidney-Cancer
9.014021,8.507794,11.290019,12.934612,10.763212,7.8703647,9.808964,4.523562,6.6724253,9.068778,9.337622,8.511753,6.83289,7.894818,9.442944,7.839204,7.426265,10.02098,9.598052,7.2094536,Kidney-Cancer
8.539159,8.731319,11.256208,12.985486,10.3117485,8.1947565,9.197217,4.5849624,6.9188633,9.157347,9.584963,8.139551,6.2479277,7.4178524,10.220378,7.876517,6.857981,9.310613,9.390169,7.839204,Kidney-Cancer
8.523562,8.804131,11.42993,12.844314,10.54593,8.124122,10.138271,4.857981,6.857981,9.381543,11.041659,9.447083,9.623881,7.5999126,9.23362,7.665336,6.643856,10.292321,9.52943,7.67948,Kidney-Cancer
8.577429,8.988685,11.234219,12.84647,10.40088,8.139551,10.71682,4.807355,6.9307375,9.55267,8.927778,9.691744,6.3923173,7.9188633,9.60177,7.960002,7.2854023,9.951284,9.659996,7.4178524,Kidney-Cancer
9.005625,7.7073593,11.23721,12.1674185,10.532356,7.2384048,9.548821,4.4594316,6.5698557,9.202124,9.97871,9.084808,6.794416,7.7879024,8.870365,8.098032,7.8265486,10.0443945,9.357552,7.2854023,Kidney-Cancer
9.159871,8.566054,11.100662,13.1090145,10.618385,7.9886847,9.804131,5.7813597,6.5849624,8.9307375,10.3442955,10.24674,7.61471,7.7879024,8.721099,8.118941,7.321928,8.994353,9.749869,7.4178524,Kidney-Cancer
9.068778,8.569856,11.101319,12.622509,10.802516,7.4676056,9.786269,4.5849624,6.97728,9.290019,9.56415,9.255029,6.70044,7.8641863,10.239598,8.247928,7.8265486,10.298062,9.453271,7.741467,Kidney-Cancer
9.3706875,8.3706875,11.139551,12.860893,10.849405,8.092757,9.35975,4.2479277,7.066089,9.060696,9.134426,11.479275,7.2094536,7.5468946,10.147205,7.7879024,7.7879024,9.548821,9.328675,7.321928,Kidney-Cancer
9.315149,8.467606,11.473705,12.828136,10.594325,8.438792,10.23362,6.149747,6.83289,9.465567,9.782998,8.055283,8.768185,8.353147,9.982993,8.383704,6.965784,9.954196,10.101975,7.2479277,Kidney-Cancer
9.442944,8.23362,11.049168,12.916999,10.519636,8.290019,9.749869,4.2479277,6.882643,9.396605,10.391244,7.7142453,7.774787,7.857981,10.439831,8.2946205,7.894818,9.778077,10.138271,7.5468946,Kidney-Cancer
9.209454,8.447083,11.154819,12.812578,10.8603115,8.092757,10.189824,4,6.7142453,9.707359,9.055283,10.521601,6.554589,7.6510515,9.58684,7.67948,7.554589,9.515699,9.398744,6.857981,Kidney-Cancer
9.303781,8.375039,11.131214,13.0821495,10.704768,8.1947565,10.27263,4.523562,6.169925,9.569856,9.670656,10.070121,6.965784,7.774787,10.511753,8.348728,7.199672,8.625709,9.469642,7.1085243,Kidney-Cancer
9.377211,8.413628,11.183636,12.8919735,10.75238,7.7879024,9.729621,4.5849624,6.491853,9.296916,9.388018,10.213104,8.092757,7.6865005,9.087462,8.098032,7.169925,10.118941,9.35975,7.0552826,Kidney-Cancer
9.228819,8.459432,11.14083,13.19368,10.8902645,8.049849,9.874981,4.321928,6.539159,9.149747,9.6564245,10.668885,6.044394,7.643856,9.2946205,8.515699,7.2094536,9.818583,9.3442955,7.033423,Kidney-Cancer
9.1947565,8.554589,11.1163435,12.871135,11.03686,8.103288,10.220378,5.129283,6.6582117,9.430452,9.259744,9.266787,6.97728,7.7548876,9.398744,7.768184,7.4838157,9.859535,9.981567,7.159871,Kidney-Cancer
8.9128895,8.569856,11.344851,12.840581,10.708221,8.071463,10.401946,3.9068906,6.9307375,9.668885,9.834471,12.440351,5.2854023,7.3750396,10.080817,7.894818,7.5698557,9.625709,9.333156,7.3037806,Kidney-Cancer
8.383704,8.724514,11.13571,12.718533,11.005625,8.243174,10.056638,4.9541965,7.643856,9.245553,11.062046,9.011228,9.453271,7.409391,8.577429,8.134426,7.098032,9.985842,9.560333,7.4676056,Kidney-Cancer
9.438792,8.820179,11.496854,12.884171,10.625709,8.426265,9.995768,5.321928,6.9425144,9.426265,9.417852,9.394463,7.1898246,7.9829936,10.373953,8.149747,7.900867,9.169925,10,7.5849624,Kidney-Cancer
9.049849,8.787903,11.370143,12.816784,10.825754,8.228819,9.661778,4.643856,6.6724253,9.002815,9.209454,10.323054,6.7813597,7.894818,9.951284,8.257388,7.7347097,10.589651,9.539159,7.6865005,Kidney-Cancer
9.543032,8.523562,11.236014,12.7509165,10.621136,8.060696,9.876517,5.2854023,7.044394,9.357552,9.951284,9.854868,6.7813597,7.4676056,9.948367,8.495855,7.7142453,8.97728,9.667111,7.6073303,Kidney-Cancer
9.202124,8.682995,11.2620945,12.759472,10.703903,8.2620945,10.117643,6.022368,6.357552,9.52943,10.438792,9.008429,8.312883,7.768184,8.771489,8.228819,6.9068904,9.055283,9.991522,7.693487,Kidney-Cancer
8.47978,8.854868,11.457893,13.031357,10.873445,8.169925,10.451211,5.087463,7,9.424167,9.744834,7.6073303,11.007028,7.794416,8.438792,8.076816,7,11.545447,9.9008665,7.507795,Kidney-Cancer
8.909893,8.375039,11.67772,12.698053,11.135068,8.1649065,10.23721,4.643856,6.2479277,9.571753,9.182394,10.884933,5.554589,7.491853,10.064743,7.2667866,7.409391,10.4625025,9.23362,7.768184,Kidney-Cancer
8.383704,8.2946205,10.657318,12.04029,10.818583,7.693487,8.84549,6.066089,7.348728,9.098032,8.491853,8.438792,6.965784,8.330916,10.7911625,7.965784,8.204571,9.6402445,9.974415,7.748193,Kidney-Cancer
8.864186,8.124122,10.993646,12.837628,10.038919,7.960002,8.982993,5.7279205,7.5468946,9.002815,9.324181,9.271463,6.507795,7.8703647,10.161132,7.900867,7.894818,8.693487,9.818583,7,Kidney-Cancer
8.703903,8.154819,10.676839,13.034627,11.13571,7.2761245,8.495855,5.321928,4,8.28077,8.535275,10.143383,6.894818,7.7347097,9.187352,7.882643,7.820179,9.2620945,9.815383,6.882643,Kidney-Cancer
8.471675,7.8265486,10.717676,12.447858,10.698705,7.139551,9.214319,5.882643,6.70044,8.647458,9.052568,9.390169,7.491853,8.103288,10.01959,7.228819,7.3037806,9.330916,10.034799,7.4008794,Kidney-Cancer
8.447083,7.8137813,10.861087,13.119428,10.987974,7.3923173,7.7073593,4.3923173,4.70044,8.308339,8.219169,10.745674,5.357552,7.7073593,10.124122,6.9541965,7.199672,10.01959,9.126704,6.6724253,Kidney-Cancer
8.413628,7.693487,10.3706875,12.263269,10.699573,7.6865005,9,6.2667866,7.0768156,8.658212,9.449148,7.960002,9.321928,8.422065,10.548821,8.189824,8.463525,9.453271,9.971543,7.7073593,Kidney-Cancer
8.219169,7.9425144,10.58684,13.480537,10.717676,7.2479277,8.870365,5.169925,6.2479277,8.388018,8.98014,8.276124,6.2479277,7.9128895,9.778077,8.076816,7.5698557,7.366322,9.805744,6.426265,Kidney-Cancer
6.894818,8.3706875,11.52943,13.382759,8.405142,7.936638,9.831307,3.9068906,6.61471,9.060696,9.764872,10.358651,7.129283,8.23362,10.154819,7.936638,6.97728,9.008429,8.149747,7.4594316,Kidney-Cancer
7.8009,7.67948,11.603163,13.551228,8.276124,6.9886847,10.067434,5.554589,6.2479277,8.764872,10.3072,9.0168085,6.643856,7.971544,9.189824,9.224002,5.9307375,8.754888,7.4838157,6.5999126,Kidney-Cancer
6,8.388018,11.600377,12.730895,8.290019,7.539159,10.276124,4,6.7548876,9.41996,10.40833,6.9188633,6.33985,7.9307375,10.431498,8.503826,6.7142453,9.292321,8,7.768184,Kidney-Cancer
6.169925,8.622052,11.479275,13.029115,8.257388,8.4346285,9.727921,3.169925,5.9307375,9.42836,9.941048,12.034455,5.9541965,7.312883,11.579316,8.055283,6.857981,7.9068904,8.098032,7.5849624,Kidney-Cancer
6.807355,8.238404,11.439831,13.273941,7.8009,7.936638,10.355351,4.643856,6.2854023,9.3663225,10.0223675,9.192293,6.4757333,8.3706875,9.97871,8.308339,5.6724253,9.23362,8.071463,7.087463,Kidney-Cancer
6,7.9829936,11.644307,13.043369,8.154819,7.839204,10.104599,5.2094536,6.4429436,9.169925,9.447083,9.271463,6.6293564,8.219169,9.721099,7.9943533,7.768184,9.78136,8.33985,7.1189413,Kidney-Cancer
